productType|productAvgSales|productCaseCost|productCurrentStock|productNoOfOrders|productOnOrder|productOnOrderCases|productOrderPackSize|productPackSize|productProductId|productProductName|productSellingPrice|productShelfLifeDays|productSupplierId|supplierListId1|supplierListType1|supplierListId2|supplierListType2|supplierListId3|supplierListType3|supplierListId4|supplierListType4|supplierListId5|supplierListType5|supplierListId6|supplierListType6|supplierListId7|supplierListType7|supplierListId8|supplierListType8|supplierListId9|supplierListType9|supplierListId10|supplierListType10|supplierListId11|supplierListType11|supplierListId12|supplierListType12|supplierListId13|supplierListType13|supplierListId14|supplierListType14|supplierListId15|supplierListType15|supplierListId16|supplierListType16|productUnitCost|productUnitIncase|barCode
HandheldProductDetail|81|2.69|10|false|1114|1114|1x1xEACH||C0000004323|WR BROCCOLI SPINACH RICOTTA QUICHE|3.85|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||2.69|1|91933
HandheldProductDetail|115|24.36|15|false|0|0|8x1xEACH||C0000004324|WR CHARGRILLED ARTICHOKES 175G|4.55|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||3.045|8|5000169876237
HandheldProductDetail|234|1.8|25|false|5|5|1x1xEACH||C0000004325|WR COUSCOUS ROASTED VEGETABLE|2.75|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||1.8|1|94611
HandheldProductDetail|167|2.8|2|false|1691|1691|1x1xEACH||C0000004326|WR GARLIC & JALAPENO STUFFED OLIVES 180g|4.25|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||2.8|1|92071
HandheldProductDetail|136|2.8|6|false|2|2|1x1xEACH||C0000004327|WR GREEK OLIVES WITH FETA 185g|4.25|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||2.8|1|92072
HandheldProductDetail|117|14.23|37|false|0|0|6x1xEACH||C0000004328|WR MELTON MOWBRAY PORK PIES 6s|3.5|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||2.371666|6|91963
HandheldProductDetail|401|1.8|21|false|6|6|1x1xEACH||C0000004329|WR PESTO PASTA|2.75|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||1.8|1|92023
HandheldProductDetail|55|1.37|36|false|3|3|1x1xEACH||C0000004330|WR SALSA VINE RIPENED TOMATO 200G|2.1|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||1.37|1|92102
HandheldProductDetail|48|2.03|7|false|3|3|1x1xEACH||C0000004331|WR VEG AUBERGINE & FETA BURGERS 210G|2.75|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||2.03|1|91976
HandheldProductDetail|151|15.03|16|false|1860|465|4x1xEACH||C0000004332|WR ASIAN CHICKEN PAD THAI 400G|5.65|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||3.7575|4|5000169426937
HandheldProductDetail|224|10.25|30|false|4|1|4x1xEACH||C0000004333|WR AVOCADO & FETA 200G|3.5|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||2.5625|4|5000169437605
HandheldProductDetail|83|13.18|39|false|0|0|6x1xEACH||C0000004334|WR CHINESE VEG SPRING ROLLS 6S 216G|3.2|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||2.196666|6|5000169330371
HandheldProductDetail|119|13.18|40|false|0|0|8x1xEACH||C0000004335|WR CIABATTA ROASTED GARLIC 275g|2.5|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||1.6475|8|91936
HandheldProductDetail|52|21.85|18|false|1688|422|4x1xEACH||C0000004338|WR ETC SALMON EN CROUTE WATERCRESS 350G|8.25|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||5.4625|4|91997
HandheldProductDetail|118|8.32|78|false|4|1|4x1xEACH||C0000004346|WR RAINBOW SIDE SALAD 120G|2.65|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||2.08|4|92026
HandheldProductDetail|77|2.5|54|false|4|4|1x1xEACH||C0000004347|WR SAUSAGES BRIT PORK & APPLE 6S 400G|4.3|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||2.5|1|92086
HandheldProductDetail|196|10.52|22|false|4|1|4x1xEACH||C0000004349|WR TOMATO & MOZZARELLA SIDE SALAD 185G|3.45|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||2.63|4|5000169965627
HandheldProductDetail|19|13.0|8|false|0|0|24x1xEACH||C0000004357|WR ESS RED KIDNEY BEANS IN WATER 400G|0.8|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.541666|24|5000169280508
HandheldProductDetail|15|36.9|10|false|6|1|6x1xEACH||C0000004359|LAURENT MIQUEL NOCTURNES VIOGNIER 75CL|11|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||6.15|6|93725
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004372|CR PLANOGRAM PLACEHOLDER 2|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88595
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004373|CR PLANOGRAM PLACEHOLDER 3|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88596
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004374|CR PLANOGRAM PLACEHOLDER 4|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88597
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004375|CR PLANOGRAM PLACEHOLDER 5|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88598
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004376|CR PLANOGRAM PLACEHOLDER 6|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88599
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004377|CR PLANOGRAM PLACEHOLDER 7|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88600
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004378|CR PLANOGRAM PLACEHOLDER 8|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88601
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004379|CR PLANOGRAM PLACEHOLDER 9|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88602
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004380|CR PLANOGRAM PLACEHOLDER 10|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88603
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004381|CR PLANOGRAM PLACEHOLDER 11|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88604
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004382|CR PLANOGRAM PLACEHOLDER 12|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88605
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004383|CR PLANOGRAM PLACEHOLDER 13|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88606
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004384|CR PLANOGRAM PLACEHOLDER 14|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88607
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004385|CR PLANOGRAM PLACEHOLDER 15|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88608
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004386|CR PLANOGRAM PLACEHOLDER 16|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88609
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004387|CR PLANOGRAM PLACEHOLDER 17|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88610
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004388|CR PLANOGRAM PLACEHOLDER 18|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88611
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004389|CR PLANOGRAM PLACEHOLDER 19|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88612
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000004390|CR PLANOGRAM PLACEHOLDER 20|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|88613
HandheldProductDetail|140|1.17|20|false|6|6|1x1xEACH||C0000004400|WR BABY SPINACH 120G|1.8|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||1.17|1|92005
HandheldProductDetail|236|1.44|11|false|6|6|1x1xEACH||C0000004401|WR BABYLEAF SALAD 120G|2.2|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||1.44|1|92006
HandheldProductDetail|152|1.78|44|false|6|6|1x1xEACH||C0000004403|WR CLASSIC VINE TOMATOES 450G|2.65|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||1.78|1|92011
HandheldProductDetail|59|17.95|44|false|0|0|9x1xEACH||C0000004404|WR INDIAN ALOO GOBI SAAG 300G|3.05|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||1.994444|9|92103
HandheldProductDetail|98|1.07|17|false|2|2|1x1xEACH||C0000004405|WR ONIONS 4PK|1.65|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||1.07|1|93028
HandheldProductDetail|106|1.84|7|false|2|2|1x1xEACH||C0000004408|WR CONFERENCE PEARS 4S|2.5|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||1.84|1|5000169301906
HandheldProductDetail|137|12.86|0|false|0|0|12x1xEACH||C0000004409|WR MINI OAT BISCUITS 125G|1.65|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.071666|12|5000169324073
HandheldProductDetail|160|30.64|4|false|12|3|4x1xEACH||C0000004410|WR RNBOW NTION BOUQUET X1|16|0|C000000125|HandheldSupplierID|C000000125|||||||||||||||||||||||||||||||7.66|4|91984
HandheldProductDetail|0|75.03|0|false|0|0|6x1xEACH||C0000004421|APTAMIL FOLLOW ON MILK 800G|16.55|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||12.505|6|91498
HandheldProductDetail|0|75.29|0|false|0|0|6x1xEACH||C0000004422|APTAMIL FIRST BABY MILK PWDR 800G|16.35|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||12.548333|6|91497
HandheldProductDetail|187|25.93|0|false|0|0|30x1xEACH||C0000004438|DBS RICH BUTTER FLAPJACK 77G|1.35|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.864333|30|20913960
HandheldProductDetail|64|25.93|0|false|0|0|30x1xEACH||C0000004439|DBS CHOCOLATE FLAPJACK 70G|1.35|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.864333|30|20913977
HandheldProductDetail|140|25.93|0|false|0|0|30x1xEACH||C0000004440|DBS CHERRY BAKEWELL FLAPJACK 80G|1.35|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.864333|30|20913984
HandheldProductDetail|198|25.93|0|false|0|0|30x1xEACH||C0000004441|DBS FRUITY  FLAPJACK 60G|1.35|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.864333|30|20913991
HandheldProductDetail|89|25.93|0|false|0|0|30x1xEACH||C0000004442|DBS GLUTEN FREE CHOC BROWNIE 65G|1.35|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.864333|30|20914004
HandheldProductDetail|45|20.4|0|false|0|0|30x1xEACH||C0000004443|DBS FRUIT,NUT & YOGHURT MIX 70G|1.39|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.68|30|91785
HandheldProductDetail|39|22.5|0|false|0|0|30x1xEACH||C0000004444|DBS ROASTED & SALTED CASHEWS 60G|1.49|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.75|30|91788
HandheldProductDetail|56|20.4|0|false|0|0|30x1xEACH||C0000004445|DBS YOGHURT COATED RAISINS 90G|1.39|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.68|30|20914035
HandheldProductDetail|61|20.4|0|false|0|0|30x1xEACH||C0000004446|DBS S.PEANUT & CASHEW MIX 70G|1.39|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.68|30|91789
HandheldProductDetail|25|20.4|0|false|0|0|30x1xEACH||C0000004447|DBS MILK CHOCOLATE RAISINS 90G|1.39|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.68|30|20914059
HandheldProductDetail|114|20.4|0|false|0|0|30x1xEACH||C0000004448|DBS HOT CHILLI PEANUTS 50G|1.39|0|C000000038|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||||0.68|30|91786
HandheldProductDetail|22|7.91|2|false|0|0|3x1xEACH||C0000004450|SCHAR WHOLESOME WHITE LOAF GF|3.65|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||2.636666|3|8008698005576
HandheldProductDetail|607|2.14|28|false|0|0|1x1xEACH||C0000004451| WR ALMOND CROISSANTS 2PK|2.9|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||2.14|1|91857
HandheldProductDetail|216|2.19|24|false|8|8|1x1xEACH||C0000004452|WR LEMON & SULTANA DANISH 2S|2.9|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||2.19|1|92059
HandheldProductDetail|53|13.5|11|false|1944|324|6x1xEACH||C0000004455|WR BANANA LOAF CAKE X1|2.95|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||2.25|6|94551
HandheldProductDetail|45|2.26|17|false|1876|1876|1x1xEACH||C0000004456|WR LEMON LOAF CAKE X1|2.95|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||2.26|1|5000169433454
HandheldProductDetail|374|18.69|47|false|0|0|28x1xEACH||C0000004460|LION BAR DUO 60G|1.5|0|C000000312|HandheldSupplierID|C000000312|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||0.6675|28|92458
HandheldProductDetail|9|4.04|0|false|0|0|1x1xEACH||C0000004462|ENERGIZER MAX PLUS 9V 1PK|6.99|0|C000000027|HandheldSupplierID|C000000027|||||||||||||||||||||||||||||||4.04|1|92335
HandheldProductDetail|6|4.04|4|false|0|0|1x1xEACH||C0000004463|ENERGIZER MAX PLUS C 2PK|6.99|0|C000000027|HandheldSupplierID|C000000027|||||||||||||||||||||||||||||||4.04|1|92338
HandheldProductDetail|0|4.04|9|false|0|0|1x1xEACH||C0000004464|ENERGIZER MAX PLUS D 2PK|6.99|0|C000000027|HandheldSupplierID|C000000027|||||||||||||||||||||||||||||||4.04|1|92339
HandheldProductDetail|9|92.41|25|false|0|0|20x1xEACH||C0000004465|TWIZLERS FIRELIGHTERS X1|7.95|0|C000000019|HandheldSupplierID|C000000019|||||||||||||||||||||||||||||||4.6205|20|92559
HandheldProductDetail|18|5.4|-3|false|0|0|6x1xEACH||C0000004479|WR EDY BDAY Q BLAKE II 45 X1|2.7|0|C000000048|HandheldSupplierID|C000000048|||||||||||||||||||||||||||||||0.9|6|93016
HandheldProductDetail|20|5.4|0|false|0|0|6x1xEACH||C0000004481|WR EDY BDAY Q BLAKE II 99X1|2.7|0|C000000048|HandheldSupplierID|C000000048|||||||||||||||||||||||||||||||0.9|6|93017
HandheldProductDetail|0|6.42|6|false|0|0|6x1xEACH||C0000004513|WR CARD D WOODM SYMPTHY WISTERIA X1|2.25|0|C000000048|HandheldSupplierID|C000000048|||||||||||||||||||||||||||||||1.07|6|5015877356599
HandheldProductDetail|92|20.33|18|false|0|0|16x1xEACH||C0000004560|OREO DOUBLE STUFF BISCUIT 157G|1.95|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.270625|16|92790
HandheldProductDetail|44|30.75|12|false|16|1|16x1xEACH||C0000004561|NUTELLA B READY 6X22G|2.9|0|C000000312|HandheldSupplierID|C000000312|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||1.921875|16|94293
HandheldProductDetail|101|22.11|0|false|0|0|36x1xEACH||C0000004562|CADBURY SNACK SHORTCAKE 40G|1.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.614166|36|94294
HandheldProductDetail|0|1.56|0|false|0|0|1x1xEACH||C0000004601|LGE CINNAMON LATTE X1|3.55|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.56|1|5054603020892
HandheldProductDetail|0|1.43|0|false|0|0|1x1xEACH||C0000004603|REG CINNAMON LATTE X1|3.3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.43|1|5054603000894
HandheldProductDetail|0|25.6|0|false|0|0|6x1xEACH||C0000004606|MALTESER TRUFFLE GIFT BOX 200G|7.6|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||6.4|4|92423
HandheldProductDetail|399|19.42|27|false|0|0|24x1xEACH||C0000004618|KIT KAT CHUNKY MILK DUO 64G|1.5|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.809166|24|92358
HandheldProductDetail|0|27.94|10|false|0|0|6x1xEACH||C0000004621|KOPPARBERG STRAWBERRY & LIME CAN 4PK - 4|7.1|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||4.656666|6|7393714367846
HandheldProductDetail|43|5.03|10|false|1|1|1x1xEACH||C0000004629|WR WHOLE BRIT SEASONED CHICKEN 1.5kg|7.6|0|C000000025|HandheldSupplierID|C000000025|||||||||||||||||||||||||||||||5.03|1|92002
HandheldProductDetail|69|13.5|39|false|12|2|6x1xEACH||C0000004633|WR NO1 MADAGASCAN VANILLA CUSTARD|3.45|0|C000000024|HandheldSupplierID|C000000024|||||||||||||||||||||||||||||||2.25|6|92121
HandheldProductDetail|0|10.85|7|false|0|0|12x1xEACH||C0000004642|ELLAS KITCHEN - SMOOTHIE THE RED ONE 90G|1.39|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.904166|12|5060107330016
HandheldProductDetail|355|14.11|20|false|12|1|12x1xEACH||C0000004643|MONSTER MEGA ULTRA 553ML|2.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.175833|12|93187
HandheldProductDetail|55|21.74|0|false|0|0|6x1xEACH||C0000004644|MONSTER ULTRA 4PK|7.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||3.623333|6|92489
HandheldProductDetail|0|12.54|0|false|0|0|6x1xEACH||C0000004653|JT GREEK GREEN GARLIC OLIVES 150G|2.85|0|C000000010|HandheldSupplierID|C000000010|HandheldSupplierID|C000000313|||||||||||||||||||||||||||||2.09|6|92649
HandheldProductDetail|30|40.4|8|false|0|0|6x1xEACH||C0000004658|LES COLLINES DE LUZANET 75CL|9.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||6.733333|6|3394150047167
HandheldProductDetail|23|65.8|5|false|0|0|6x1xEACH||C0000004659|LOUIS JADOT MACON AZE 75CL|16.1|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||10.966666|6|93731
HandheldProductDetail|183|13.4|22|false|8|1|8x1xEACH||C0000004660|GORDONS PINK & TONIC 250ML|2.85|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||1.116666|12|93739
HandheldProductDetail|24|135.1|14|false|0|0|6x1xEACH||C0000004662|BREDON CUVEE JL CHAMPAGNE BRUT NV 75CL|33|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||22.516666|6|91799
HandheldProductDetail|0|3.71|0|false|0|0|1x1xEACH||C0000004677|911 PORSCHE WORLD X1 £4.95|4.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.71|1|9770959878111
HandheldProductDetail|0|2.24|0|false|0|0|1x1xEACH||C0000004678|ANDYS AMAZING ADVENTURES X1 £2.99|2.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.24|1|9772397119023
HandheldProductDetail|1|1.65|0|false|0|0|1x1xEACH||C0000004679|ANGLING TIMES X1 £2.20|2.2|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.65|1|9770003330220
HandheldProductDetail|0|3.53|0|false|0|0|1x1xEACH||C0000004685|BBC TOP GEAR X1 £4.70|4.7|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.53|1|9771350962201
HandheldProductDetail|0|3.23|0|false|0|0|1x1xEACH||C0000004687|BIKE MONTHLY X1 £4.30|4.3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.23|1|9770140454193
HandheldProductDetail|0|1.95|0|false|0|0|1x1xEACH||C0000004695|CLASSIC CAR WEEKLY X1 £2.60|2.6|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.95|1|9770959973243
HandheldProductDetail|0|3.6|0|false|0|0|1x1xEACH||C0000004696|CLASSIC CARS X1 £4.80|4.8|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.6|1|9770143726228
HandheldProductDetail|0|3.74|0|false|0|0|1x1xEACH||C0000004697|CLASSIC JAGUAR X1 £4.99|4.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.74|1|9772397924016
HandheldProductDetail|0|3.23|0|false|0|0|1x1xEACH||C0000004699|CLASSIC MOTORCYCLE X1 £4.30|4.3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.23|1|9770263085328
HandheldProductDetail|1|4.28|0|false|0|0|1x1xEACH||C0000004701|CLASSIC SPORTSCAR X1 £5.70|5.7|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.28|1|9770263318297
HandheldProductDetail|0|3.08|0|false|0|0|1x1xEACH||C0000004702|CLASSIC TRACTOR X1 £4.10|4.1|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.08|1|9771472969157
HandheldProductDetail|0|4.13|0|false|0|0|1x1xEACH||C0000004710|CYCLING PLUS X1 £5.50|5.5|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.13|1|9770964686152
HandheldProductDetail|0|4.49|0|false|0|0|1x1xEACH||C0000004711|DINOSAUR ACTION X1 £5.99|5.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.49|1|9772053983951
HandheldProductDetail|0|2.99|0|false|0|0|1x1xEACH||C0000004712|EARTHMOVERS X1 £3.99|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.99|1|9771743037127
HandheldProductDetail|0|3.38|0|false|0|0|1x1xEACH||C0000004715|ESCORT X1 £4.50|4.5|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.38|1|9770952670064
HandheldProductDetail|1|1.49|0|false|0|0|1x1xEACH||C0000004723|FIRST NEWS X1 £1.99|1.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.49|1|9771751112069
HandheldProductDetail|0|2.24|0|false|0|0|1x1xEACH||C0000004726|FUN TO LEARN PEPPA PIG X1 £2.99|2.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.24|1|9771752665021
HandheldProductDetail|0|0.9|0|false|0|0|1x1xEACH||C0000004733|HELLO FASHION MONTHLY X1 £1.20|1.2|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.9|1|9772054953021
HandheldProductDetail|0|3.45|0|false|0|0|1x1xEACH||C0000004739|LAND ROVER OWNER X1 £4.60|4.6|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.45|1|9770954140213
HandheldProductDetail|0|3.38|0|false|0|0|1x1xEACH||C0000004740|LEGO FRIENDS X1 £4.50|4.5|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.38|1|9772055290996
HandheldProductDetail|0|3.74|0|false|0|0|1x1xEACH||C0000004742|LEGO NINJAGO X1 £4.99|4.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.74|1|9772057258949
HandheldProductDetail|83|1.88|0|false|0|0|1x1xEACH||C0000004750|MOTOR CYCLE NEWS X1 £2.50|2.5|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.88|1|9770027185288
HandheldProductDetail|1|2.7|0|false|0|0|1x1xEACH||C0000004751|MOTORSPORT NEWS X1 £3.60|3.6|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.7|1|9770027226288
HandheldProductDetail|0|4.49|0|false|0|0|1x1xEACH||C0000004755|NATIONAL GEOGRAPHIC X1 £5.99|5.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.49|1|9770027935166
HandheldProductDetail|0|0.52|0|false|0|0|1x1xEACH||C0000004761|PICK ME UP X1 £0.69|0.69|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.52|1|9771746056194
HandheldProductDetail|0|1.5|0|false|0|0|1x1xEACH||C0000004764|PRIVATE EYE X1 £2.00|2|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.5|1|9770032888143
HandheldProductDetail|0|2.1|0|false|0|0|1x1xEACH||C0000004767|RADIO TMS NWEST YORK NEAST X1 £2.80|2.8|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.1|1|9771351201248
HandheldProductDetail|0|3.37|0|false|0|0|1x1xEACH||C0000004778|SO MAGICAL X1 £4.49|4.49|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.37|1|9772516561993
HandheldProductDetail|13|2.99|0|false|0|0|1x1xEACH||C0000004781|SPIDERMAN MAGAZINE X1 £3.99|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.99|1|9772515916008
HandheldProductDetail|0|0.72|0|false|0|0|1x1xEACH||C0000004789|TAKE A BREAK X1 £0.96|0.96|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.72|1|9770958983328
HandheldProductDetail|0|2.99|0|false|0|0|1x1xEACH||C0000004796|TOY BOX X1 £3.99|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.99|1|9770968694078
HandheldProductDetail|0|2.99|0|false|0|0|1x1xEACH||C0000004797|TRACTOR MACHINERY X1 £3.99|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.99|1|9771357310227
