productType|productAvgSales|productCaseCost|productCurrentStock|productNoOfOrders|productOnOrder|productOnOrderCases|productOrderPackSize|productPackSize|productProductId|productProductName|productSellingPrice|productShelfLifeDays|productSupplierId|supplierListId1|supplierListType1|supplierListId2|supplierListType2|supplierListId3|supplierListType3|supplierListId4|supplierListType4|supplierListId5|supplierListType5|supplierListId6|supplierListType6|supplierListId7|supplierListType7|supplierListId8|supplierListType8|supplierListId9|supplierListType9|supplierListId10|supplierListType10|supplierListId11|supplierListType11|supplierListId12|supplierListType12|supplierListId13|supplierListType13|supplierListId14|supplierListType14|supplierListId15|supplierListType15|supplierListId16|supplierListType16|productUnitCost|productUnitIncase|barCode
HandheldProductDetail|0|10.52|0|false|0|0|1x1xEACH||C0000022733|BRITAIN FOR BIKERS (AZ) X1|14.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||10.52|1|9780008496296
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022735|CAMBRIDGE POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008445140
HandheldProductDetail|0|22.76|0|false|0|0|12x1xEACH||C0000022736|CHARACTER FOOTBALL X1|2.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||22.76|1|5025509151188
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022737|CHELTENHAM POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008445256
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022743|CORNWALL POCKET MAP (COLLINS) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008328061
HandheldProductDetail|0|6.28|0|false|0|0|1x1xEACH||C0000022744|COTSWOLD WAY ADVENTURE ATLAS (AZ) (RP X1|8.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||6.28|1|9781782571698
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022746|COTSWOLDS POCKET MAP (COLLINS) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008520694
HandheldProductDetail|0|10.52|0|false|0|0|1x1xEACH||C0000022748|CORNWALL & PLYMOUTH LOCAL EXPL STREET X1|14.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||10.52|1|9781849075992
HandheldProductDetail|0|10.52|0|false|0|0|1x1xEACH||C0000022750|CORNWALL & PLYMOUTH NAVIGATOR STREET  X1|14.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||10.52|1|9781849075725
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022752|DARTMOOR NATIONAL PARK POCKET MAP (CO X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008439194
HandheldProductDetail|0|4.18|0|false|0|0|1x1xEACH||C0000022753|DEVON & CORNWALL ROAD MAP (AZ) X1|5.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.18|1|9781843489443
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022755|DEVON POCKET MAP (COLLINS) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008520670
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022759|DORSET POCKET MAP (COLLINS) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008520687
HandheldProductDetail|0|4.2|0|false|0|0|1x1xEACH||C0000022761|EAST ANGLIA VISITOR'S MAP (AZ) X1|5.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.2|1|9780008388157
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022766|EXETER POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008388072
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022767|EXPLORER 108 LOWER TAMAR VALLEY & PLY X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319243107
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022769|EXPLORER 140 QUANTOCK HILLS & BRIDGWA X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319243336
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022772|EXPLORER 172 CHILTERN HILLS EAST *SPE X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319243657
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022780|EXPLORER 180 OXFORD, WITNEY & WOODSTO X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319243732
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022785|EXPLORER OL 08 CHICHESTER, SOUTH HART X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319242476
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022787|EXPLORER OL 22 NEW FOREST, SOUTHAMPTO X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319263921
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022788|EXPLORER OL 33 HASLEMERE & PETERSFIEL X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319242728
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022789|EXPLORER 106 NEWQUAY & PADSTOW X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319243084
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022790|EXPLORER 227 PETERBOROUGH X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319244203
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022792|EXPLORER OL 10 ARUNDEL & PULBOROUGH X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319242490
HandheldProductDetail|0|53.25|0|false|0|0|12x1xEACH||C0000022795|FURRY FACE FOOTBALL X1|6.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||53.25|1|5025509169756
HandheldProductDetail|0|10.52|0|false|0|0|1x1xEACH||C0000022796|GB & NI SUPER SCALE ROAD ATLAS 2023 A X1|14.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||10.52|1|9780008528737
HandheldProductDetail|0|4.18|0|false|0|0|1x1xEACH||C0000022806|GREAT BRITAIN ROAD MAP FOLDED (AZ) > X1|5.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.18|1|9781782570769
HandheldProductDetail|0|9.12|0|false|0|0|1x1xEACH||C0000022807|GREAT BRITAIN & NI ROAD ATLAS 2023 A3 X1|12.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||9.12|1|9780008528706
HandheldProductDetail|0|4.2|0|false|0|0|1x1xEACH||C0000022809|GREAT BRITAIN & NI ROAD ATLAS A3 (VAL X1|5.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.2|1|9780008546748
HandheldProductDetail|0|4.91|0|false|0|0|1x1xEACH||C0000022812|HANDY ROAD ATLAS EUROPE A5 SPIRAL (CO X1|6.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.91|1|9780008313142
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022816|I-SPY CARS (COLLINS) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008386504
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022818|I-SPY ON A CAR JOURNEY (COLLINS) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008386443
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022819|LAKE DISTRICT NATIONAL PARK POCKET MA X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008462673
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022820|LANDRANGER 195 BOURNEMOUTH & PURBECK X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319262931
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022821|LEICESTER POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008445249
HandheldProductDetail|0|22.76|0|false|0|0|12x1xEACH||C0000022822|LIGHTWEIGHT SIZE 5 FOOTBALL X1|2.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||22.76|1|5025509169749
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022823|LANDRANGER 164 OXFORD, CHIPPING NORTO X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319262627
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022824|LANDRANGER 166 LUTON, HERTFORD, HITCH X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319262641
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022825|LANDRANGER 175 READING, WINDSOR, HENL X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319262733
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022826|LANDRANGER 191 OKEHAMPTON & NORTH DAR X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319262894
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022827|LANDRANGER 194 DORCHESTER, WEYMOUTH,  X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319262924
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022829|LANDRANGER 196 THE SOLENT & THE ISLE  X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319262948
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022830|LANDRANGER 200 NEWQUAY, BODMIN, CAMEL X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319263945
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022831|LANDRANGER 202 TORBAY & SOUTH DARTMOO X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319263976
HandheldProductDetail|0|7.01|0|false|0|0|1x1xEACH||C0000022832|LANDRANGER 204 TRURO & FALMOUTH, ROSE X1|9.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.01|1|9780319263969
HandheldProductDetail|0|4.91|0|false|0|0|1x1xEACH||C0000022833|LONDON STREET ATLAS (AZ) X1|6.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.91|1|9780008387990
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022834|LONDON VISITOR'S MAP (AZ) > X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9781843488880
HandheldProductDetail|0|4.88|0|false|0|0|1x1xEACH||C0000022837|MANCHESTER STREET ATLAS (AZ) X1|6.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.88|1|9781782571056
HandheldProductDetail|0|6.98|0|false|0|0|1x1xEACH||C0000022838|NATIONAL 3 PEAK CHALLENGE ADVENTURE A X1|9.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||6.98|1|9781782570639
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022839|NEW FOREST NATIONAL PARK POCKET MAP ( X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008462666
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022840|NORTH YORK MOORS NATIONAL PARK POCKET X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008439231
HandheldProductDetail|0|5.61|0|false|0|0|1x1xEACH||C0000022841|NORTHERN ENGLAND REGIONAL ROAD ATLAS  X1|7.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||5.61|1|9780008532192
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022842|NOTTINGHAM POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008445331
HandheldProductDetail|0|4.91|0|false|0|0|1x1xEACH||C0000022843|OS ROAD 4 NORTHERN ENGLAND X1|6.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.91|1|9780319263761
HandheldProductDetail|0|4.2|0|false|0|0|1x1xEACH||C0000022844|OS TOUR CORNWALL X1|5.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.2|1|9780319263662
HandheldProductDetail|0|4.91|0|false|0|0|1x1xEACH||C0000022845|OXFORD HIDDEN WALKS (AZ) X1|6.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.91|1|9780008496326
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022846|OXFORD POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008388058
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022849|PENNINES POCKET MAP (COLLINS) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008520700
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022850|PLYMOUTH POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008445133
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022851|PORTSMOUTH POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008445287
HandheldProductDetail|0|4.2|0|false|0|0|1x1xEACH||C0000022853|ROAD 3, SOUTHERN SCOTLAND & NORTHUMBE X1|5.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.2|1|9781912046584
HandheldProductDetail|0|4.18|0|false|0|0|1x1xEACH||C0000022856|SCOTLAND A-Z NORTH & SOUTH ROAD MAP ( X1|5.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.18|1|9781843486299
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022857|SCOTLAND POCKET MAP (COLLINS) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008492571
HandheldProductDetail|0|5.61|0|false|0|0|1x1xEACH||C0000022858|SCOTLAND ROAD ATLAS (AZ) X1|7.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||5.61|1|9780008388218
HandheldProductDetail|0|11.93|0|false|0|0|1x1xEACH||C0000022859|SOMERSET NAVIGATOR STREET ATLAS (PHIL X1|16.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||11.93|1|9781849075886
HandheldProductDetail|0|4.2|0|false|0|0|1x1xEACH||C0000022861|SOUTH EAST ROAD ATLAS (AZ) X1|5.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.2|1|9780008388201
HandheldProductDetail|0|37.93|0|false|0|0|12x1xEACH||C0000022865|SURPRISE CONES X1|4.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||37.93|1|5025509160012
HandheldProductDetail|0|4.18|0|false|0|0|1x1xEACH||C0000022866|SURREY, EAST & WEST SUSSEX VISITOR'S  X1|5.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.18|1|9781782570240
HandheldProductDetail|0|6.28|0|false|0|0|1x1xEACH||C0000022867|SOUTH WEST COAST PATH ADVENTURE ATLASX1|8.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||6.28|1|9781782571551
HandheldProductDetail|0|1.05|0|false|0|0|1x1xEACH||C0000022869|TIDE TIMES 2022: CORNWALL SOUTH COAST X1|1.5|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.05|1|9780755844432
HandheldProductDetail|0|1.05|0|false|0|0|1x1xEACH||C0000022870|TIDE TIMES 2022: NORTH DEVON COAST, I X1|1.5|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.05|1|9780755844395
HandheldProductDetail|0|1.05|0|false|0|0|1x1xEACH||C0000022871|TIDE TIMES 2022: SOUTH DEVON COAST, D X1|1.5|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||1.05|1|9780755844401
HandheldProductDetail|0|4.91|0|false|0|0|1x1xEACH||C0000022872|TOP 10 SOUTH WEST COAST PATH SOUTH CO X1|6.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.91|1|9781908632715
HandheldProductDetail|0|3.47|0|false|0|0|1x1xEACH||C0000022873|TORBAY STREET ATLAS (AZ) > X1|4.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.47|1|9781843488330
HandheldProductDetail|0|9.09|0|false|0|0|1x1xEACH||C0000022874|TYNE & WEAR STREET ATLAS (AZ) X1|12.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||9.09|1|9781782570486
HandheldProductDetail|0|22.76|0|false|0|0|12x1xEACH||C0000022875|UNICORN FOOTBALL X1|2.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||22.76|1|5025509120986
HandheldProductDetail|0|4.2|0|false|0|0|1x1xEACH||C0000022876|WALES VISITOR'S MAP (AZ) X1|5.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.2|1|9780008388140
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022879|WEYMOUTH POCKET STREET MAP (AZ) X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008445317
HandheldProductDetail|0|7.72|0|false|0|0|1x1xEACH||C0000022880|XT40 ULTRA MAP LAKE DISTRICT SOUTH EA X1|11|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||7.72|1|9781851375714
HandheldProductDetail|0|4.18|0|false|0|0|1x1xEACH||C0000022881|YORKSHIRE & HUMBERSIDE ROAD MAP (AZ) X1|5.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.18|1|9781782573241
HandheldProductDetail|0|2.8|0|false|0|0|1x1xEACH||C0000022882|YORKSHIRE DALES NATIONAL PARK POCKET  X1|3.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.8|1|9780008439248
HandheldProductDetail|0|5.27|0|false|0|0|1x1xEACH||C0000022883|YORKSHIRE DALES TOURING MAP (HARVEY) X1|7.5|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||5.27|1|9781851374335
HandheldProductDetail|0|10.52|0|false|0|0|1x1xEACH||C0000022884|ZZ CHESHIRE STREET ATLAS (PHILIPS) (O X1|14.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||10.52|1|9781849073868
HandheldProductDetail|0|6.98|0|false|0|0|1x1xEACH||C0000022885|ZZ DEVON COUNTY ATLAS (AZ)(OP) X1|9.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||6.98|1|9781782572855
HandheldProductDetail|0|6.31|0|false|0|0|1x1xEACH||C0000022887|ZZ GREAT BRITAIN ROAD ATLAS 2023 HAND X1|8.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||6.31|1|9780008528713
HandheldProductDetail|0|3.47|0|false|0|0|1x1xEACH||C0000022888|ZZ GUILDFORD & WOKING STREET ATLAS (A X1|4.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||3.47|1|9781782571131
HandheldProductDetail|0|4.18|0|false|0|0|1x1xEACH||C0000022889|ZZ HAMPSHIRE, DORSET & WILTSHIRE VISI X1|5.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.18|1|9781782570349
HandheldProductDetail|0|4.88|0|false|0|0|1x1xEACH||C0000022890|ZZ LONDON PREMIER MAP (AZ) (OP) (NOW  X1|6.95|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||4.88|1|9781843488873
HandheldProductDetail|0|10.52|0|false|0|0|1x1xEACH||C0000022891|ZZ TRUCKERS ATLAS BRITAIN A3 (AA)(OP  X1|14.99|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||10.52|1|9780749581992
HandheldProductDetail|0|17.14|26|false|0|0|12x1xEACH||C0000022923|RED BULL APRICOT SF 355ML|2.55|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.428333|12|90448744
HandheldProductDetail|0|17.14|30|false|0|0|12x1xEACH||C0000022924|RED BULL EDITIONS TROPICAL SF 355ML|2.55|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.428333|12|90448751
HandheldProductDetail|0|10.58|0|false|0|0|20x1xEACH||C0000022989|HALLS MENTHOLYPTUS CITRUS SUGAR FREE 32G|0.75|0|C000000312|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||||0.529|20|96043509
HandheldProductDetail|0|13.51|0|false|0|0|10x1xEACH||C0000022997|GALPHARM GSL 1-A-DAY ALLERGY TABS LO 14S|2.4|0|C000000312|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||||1.351|10|5017353505231
HandheldProductDetail|0|15.53|0|false|0|0|12x1xEACH||C0000023063|ANADIN GSL PARACETEMOL 16PK|2.25|0|C000000312|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||||1.294166|12|5000309007774
HandheldProductDetail|0|27.37|35|false|0|0|20x1xEACH||C0000023065|MAGNUM DOUBLE STARCHASER 85ML|2.5|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000313|||||||||||||||||||||||||||||1.3685|20|94171
HandheldProductDetail|0|2.45|0|false|0|0|1x1xEACH||C0000023070|TELEGRAPH DAILY NAT TUESDAY £3 X1|3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.45|1|9770307123320
HandheldProductDetail|0|2.45|0|false|0|0|1x1xEACH||C0000023074|TELEGRAPH DAILY NAT WEDNESDAY £3 X1|3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.45|1|9770307123337
HandheldProductDetail|0|2.45|0|false|0|0|1x1xEACH||C0000023075|TELEGRAPH DAILY NAT THURSDAY £3 X1|3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.45|1|9770307123344
HandheldProductDetail|0|2.45|0|false|0|0|1x1xEACH||C0000023076|TELEGRAPH DAILY NAT FRIDAY £3 X1|3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.45|1|9770307123351
HandheldProductDetail|0|2.39|0|false|0|0|1x1xEACH||C0000023078|TELEGRAPH SUNDAY NAT SUNDAY £3 X1|3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.39|1|9770307269370
HandheldProductDetail|0|10.73|0|false|0|0|12x1xEACH||C0000023080|JACKS CUSTARD CREAMS PM125 400G|1.25|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.894166|12|5059944008196
HandheldProductDetail|0|47.52|-2|false|0|0|48x1xEACH||C0000023087|DBS MAPLE PECAN PLAIT X1|2|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000313|||||||||||||||||||||||||||||0.99|48|20919429
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000023272|EE £10 X1|0.99|0|C000000021|HandheldSupplierID|C000000021|||||||||||||||||||||||||||||||0.01|1|5025744795383
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000023273|EE £15 X1|0.99|0|C000000021|HandheldSupplierID|C000000021|||||||||||||||||||||||||||||||0.01|1|5025744795703
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000023274|EE £20 X1|0.99|0|C000000021|HandheldSupplierID|C000000021|||||||||||||||||||||||||||||||0.01|1|5025744795727
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000023275|THREE £20 X1|0.99|0|C000000021|HandheldSupplierID|C000000021|||||||||||||||||||||||||||||||0.01|1|5050553360125
HandheldProductDetail|0|2.45|0|false|0|0|1x1xEACH||C0000023316|TELEGRAPH DAILY NAT MONDAY £3 X1|3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||2.45|1|9770307123313
HandheldProductDetail|0|171.0|0|false|0|0|60x1xEACH||C0000023376|GOLDEN FORTUNE £300,000 X1|3|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||2.85|60|5031390117080
HandheldProductDetail|0|285.0|0|false|0|0|60x1xEACH||C0000023377|£100,000 A MONTH FOR A YEAR X1|5|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||4.75|60|5031390116946
HandheldProductDetail|0|285.0|0|false|0|0|60x1xEACH||C0000023378|BANK THE CASH £1,000,000 X1|5|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||4.75|60|5031390116953
HandheldProductDetail|0|14.87|0|false|0|0|12x1xEACH||C0000023379|CARNATION EVAP MILK PM159 410G|1.59|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.239166|12|94814
HandheldProductDetail|0|20.22|0|false|0|0|10x1xEACH||C0000023380|FLASH WITH BLEACH 500ML|3.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||2.022|10|8006540938553
HandheldProductDetail|0|25.4|17|false|12|1|12x1xEACH||C0000023466|DORITOS FLAME GRILLED WHOPPER 180G|3|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||2.116666|12|94173
HandheldProductDetail|0|23.44|107|false|0|0|40x1xEACH||C0000023467|FRUIT-TELLA BLACKCURRANT 41G|1.1|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.586|40|87354102
HandheldProductDetail|0|5.23|0|false|0|0|300x1xEACH||C0000023469|FREAL 300PK PAPER STRAWS|0.01|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.017433|300|22611932
